,text,vid,bid,uid,ppl,idf,idf_avg,cross_score,iliad_ppl
1220,δὴ τότ᾽ ἀθηναίη καὶ τηλέμαχος θεοειδὴς,343,3,3.343,474.0191013891782,2.7433941439802574,5.883013772242491,7777.649803908442,8188.893984287004
1221,ἄμφω ἱέσθην κοίλην ἐπὶ νῆα νέεσθαι,344,3,3.344,15991.471463340944,4.450979117553882,7.1752575247706565,16392.47121094291,16675.32711540383
1222,νέστωρ δ᾽ αὖ κατέρυκε καθαπτόμενος ἐπέεσσιν,345,3,3.345,726.0833129000598,5.8583268878716055,7.4028722691040105,487.77924249417447,999.4390807716737
1223,ζεὺς τό γ᾽ ἀλεξήσειε καὶ ἀθάνατοι θεοὶ ἄλλοι,346,3,3.346,2324.255723379364,2.7433941439802574,6.50110554586656,1059.1492627450007,1975.0226403558977
1224,ὡς ὑμεῖς παρ᾽ ἐμεῖο θοὴν ἐπὶ νῆα κίοιτε,347,3,3.347,84696.58440492048,4.450979117553882,6.737729664351802,12099.39392825874,15039.40867603401
1225,ὥς τέ τευ ἦ παρὰ πάμπαν ἀνείμονος ἠδὲ πενιχροῦ,348,3,3.348,661781.6155136558,5.231137675103457,7.261274819000999,2029230.3873943288,2031165.1591764395
1226,ᾧ οὔ τι χλαῖναι καὶ ῥήγεα πόλλ᾽ ἐνὶ οἴκῳ,349,3,3.349,1630.487701898401,2.7433941439802574,5.920795682941648,12375.249124244245,12950.891139711195
1227,οὔτ᾽ αὐτῷ μαλακῶς οὔτε ξείνοισιν ἐνεύδειν,350,3,3.35,26921.57948344176,6.124955551125554,7.755354593256776,163693.84751433932,164981.24745486805
1228,αὐτὰρ ἐμοὶ πάρα μὲν χλαῖναι καὶ ῥήγεα καλά,351,3,3.351,1300.327389750454,2.7433941439802574,6.049656903958573,4861.367973000256,5787.748445879391
1229,οὔ θην δὴ τοῦδ᾽ ἀνδρὸς ὀδυσσῆος φίλος υἱὸς,352,3,3.352,3731.1726153695017,4.507218835876758,6.749975135324966,1496.2460938591641,2385.6606227931734
1230,νηὸς ἐπ᾽ ἰκριόφιν καταλέξεται ὄφρ᾽ ἂν ἐγώ γε,353,3,3.353,635.6350800521936,4.71464631380179,6.509719903720408,59716.63110237374,60113.16687310454
1231,ζώω ἔπειτα δὲ παῖδες ἐνὶ μεγάροισι λίπωνται,354,3,3.354,9624.301678800253,3.369880411378481,6.701038030893869,3175.336602444954,3655.5957757691817
1232,ξείνους ξεινίζειν  ὅς τίς κ᾽ ἐμὰ δώμαθ᾽ ἵκηται,355,3,3.355,5544.5365019270175,5.452861779763441,7.358643515870791,69374.05151106039,70345.08036547713
1233,τὸν δ᾽ αὖτε προσέειπε θεά γλαυκῶπις ἀθήνη,356,3,3.356,78.98523844155027,4.450979117553882,5.914794324586012,1034.9365494427782,1105.6297279578812
1234,εὖ δὴ ταῦτά γ᾽ ἔφησθα γέρον φίλε σοὶ δὲ ἔοικεν,357,3,3.357,11887.460052009563,3.369880411378481,6.854031481282283,7317.53402556019,8844.676445229981
1235,τηλέμαχον πείθεσθαι ἐπεὶ πολὺ κάλλιον οὕτως,358,3,3.358,920.8898547947667,4.649049031315976,7.265290896844973,7874.905701188645,8624.650328040621
1236,ἀλλ᾽ οὗτος μὲν νῦν σοὶ ἅμ᾽ ἕψεται ὄφρα κεν εὕδῃ,359,3,3.359,20023.088660470265,3.8491137831070192,6.35545574344876,4880.569519496965,6623.088958852778
1237,σοῖσιν ἐνὶ μεγάροισιν ἐγὼ δ᾽ ἐπὶ νῆα μέλαιναν,360,3,3.36,194.86094761677685,4.450979117553882,5.971170946807207,252.6320981399083,437.86440237873126
1238,εἶμ᾽ ἵνα θαρσύνω θ᾽ ἑτάρους εἴπω τε ἕκαστα,361,3,3.361,26924.12169559714,3.6025658080828133,7.127529099751238,92215.02970134279,93429.91676416466
1239,οἶος γὰρ μετὰ τοῖσι γεραίτερος εὔχομαι εἶναι,362,3,3.362,6026.846922404607,4.370936409880346,6.805815887993229,272.9819770493566,961.0103940693294
1240,οἱ δ᾽ ἄλλοι φιλότητι νεώτεροι ἄνδρες ἕπονται,363,3,3.363,1292.1232886876153,3.9527322759947516,7.048138498733422,641.9763364100825,1340.0068950244615
1241,πάντες ὁμηλικίη μεγαθύμου τηλεμάχοιο,364,3,3.364,3026.5418498399795,5.747661319984086,7.7280679047828755,531.6972356991461,1190.3556046160456
1242,ἔνθα κε λεξαίμην κοίλῃ παρὰ νηὶ μελαίνῃ,365,3,3.365,1166.8266703169213,5.320217305157146,6.940125227101491,887421.2405219034,888143.4555380796
1243,νῦν ἀτὰρ ἠῶθεν μετὰ καύκωνας μεγαθύμους,366,3,3.366,309632.3947757926,4.880160752279362,7.401550533746483,20146.57246188532,22724.67884765576
1244,εἶμ᾽ ἔνθα χρεῖός μοι ὀφέλλεται οὔ τι νέον γε,367,3,3.367,35467.990595642725,4.347182323872239,6.69606659441156,38365.41407001929,40872.279945121816
1245,οὐδ᾽ ὀλίγον σὺ δὲ τοῦτον ἐπεὶ τεὸν ἵκετο δῶμα,368,3,3.368,2157.7569496077817,3.369880411378481,6.22875072874584,6368.408983625656,7771.913687975655
1246,πέμψον σὺν δίφρῳ τε καὶ υἱέι δὸς δέ οἱ ἵππους,369,3,3.369,13018.14562435088,2.7433941439802574,6.359101652170654,7610.001763352118,8351.423074547632
1247,οἵ τοι ἐλαφρότατοι θείειν καὶ κάρτος ἄριστοι,370,3,3.37,3337.7117539105247,2.7433941439802574,6.799739269671112,1071.6052516704715,3045.236648951514
1248,ὣς ἄρα φωνήσασ᾽ ἀπέβη γλαυκῶπις ἀθήνη,371,3,3.371,145.55527327247268,4.121225831181414,6.105409417795684,107.60440845979693,237.08892728828474
1249,φήνῃ εἰδομένη θάμβος δ᾽ ἕλε πάντας ἰδόντας,372,3,3.372,101654.6328582936,6.32408422623589,8.509965697395648,55780.410583263394,56742.09720015756
1250,θαύμαζεν δ᾽ ὁ γεραιός ὅπως ἴδεν ὀφθαλμοῖς,373,3,3.373,32754.82961903992,6.764035510415224,8.541512342169144,2068.413371434932,2976.437590884563
1251,τηλεμάχου δ᾽ ἕλε χεῖρα ἔπος τ᾽ ἔφατ᾽ ἔκ τ᾽ ὀνόμαζεν,374,3,3.374,452.1834909154919,5.9242848556634025,7.146658959074705,1784.1380055563427,2035.4892137985378
1252,ὦ φίλος οὔ σε ἔολπα κακὸν καὶ ἄναλκιν ἔσεσθαι,375,3,3.375,24337.330635932754,2.7433941439802574,6.6074351422759285,23677.88157089181,25209.163532990362
1253,εἰ δή τοι νέῳ ὧδε θεοὶ πομπῆες ἕπονται,376,3,3.376,25902.04073469803,4.308051900096474,6.719965959425595,39754.18521217827,41475.302323508055
1254,οὐ μὲν γάρ τις ὅδ᾽ ἄλλος ὀλύμπια δώματ᾽ ἐχόντων,377,3,3.377,11916.335370681554,3.8491137831070192,6.41436332989309,3304.085172697606,4814.952180755015
1255,ἀλλὰ διὸς θυγάτηρ κυδίστη τριτογένεια,378,3,3.378,2072659.2429551685,5.404409396377494,7.618931669044491,-57.90999116282251,1047.9514684772446
1256,ἥ τοι καὶ πατέρ᾽ ἐσθλὸν ἐν ἀργείοισιν ἐτίμα,379,3,3.379,1601.9567595708622,2.7433941439802574,6.169498877022711,4328.331472565108,5502.648658104101
1257,ἀλλὰ ἄνασσ᾽ ἵληθι  δίδωθι δέ μοι κλέος ἐσθλόν,380,3,3.38,320085.29404748866,4.089886860988695,7.176429618483837,583255.6555308362,584211.1640027643
1258,αὐτῷ καὶ παίδεσσι καὶ αἰδοίῃ παρακοίτι,381,3,3.381,33776.69781726411,2.7433941439802574,6.6590679947635705,45125.314854856835,48343.69012990695
1259,σοὶ δ᾽ αὖ ἐγὼ ῥέξω βοῦν ἦνιν εὐρυμέτωπον,382,3,3.382,2926939.479202654,5.040329504432184,7.680366310505742,8.358466423360483,741.0507552098753
1260,ἀδμήτην ἣν οὔ πω ὕπὸ ζυγὸν ἤγαγεν ἀνήρ,383,3,3.383,140517.19334034625,5.026343262457444,7.939939997999894,13863.283741710638,15016.608017461425
1261,τήν τοι ἐγὼ ῥέξω χρυσὸν κέρασιν περιχεύας,384,3,3.384,2270199.9003797336,4.308051900096474,7.520720919451607,630.8220712035659,3516.230432602104
1262,ὣς ἔφατ᾽ εὐχόμενος τοῦ δ᾽ ἔκλυε παλλὰς ἀθήνη,385,3,3.385,426.87474354032315,4.121225831181414,6.57804504174994,-126.99454700686454,233.8462797468341
1263,τοῖσιν δ᾽ ἡγεμόνευε γερήνιος ἱππότα νέστωρ,386,3,3.386,4813.770167126936,6.211966928115184,7.666096300021431,-34.391888266281114,271.49751621523905
1264,υἱάσι καὶ γαμβροῖσιν ἑὰ πρὸς δώματα καλά,387,3,3.387,7198.6082688338365,2.7433941439802574,7.067621063835834,21819.216517465935,22737.790767382645
1265,ἀλλ᾽ ὅτε δώμαθ᾽ ἵκοντο ἀγακλυτὰ τοῖο ἄνακτος,388,3,3.388,1365.7797008847585,4.3103117880639115,6.899777226961353,4443.003617356351,4920.871748783414
1266,ἑξείης ἕζοντο κατὰ κλισμούς τε θρόνους τε,389,3,3.389,371.60242021915195,3.6025658080828133,6.334227025142465,4278.919258284792,4608.995083871479
1267,τοῖς δ᾽ ὁ γέρων ἐλθοῦσιν ἀνὰ κρητῆρα κέρασσεν,390,3,3.39,8134.486261398441,6.431329756589488,7.93546723034846,8150.2565159646565,10602.203829645765
1268,οἴνου ἡδυπότοιο τὸν ἑνδεκάτῳ ἐνιαυτῷ,391,3,3.391,1660.2125872607746,4.450979117553882,8.05782896046531,114103.6364797293,114831.9898327729
1269,ὤιξεν ταμίη καὶ ἀπὸ κρήδεμνον ἔλυσε,392,3,3.392,8269.636855107963,2.7433941439802574,7.151269995630829,22510.748371856585,26026.22131310158
1270,τοῦ ὁ γέρων κρητῆρα κεράσσατο πολλὰ δ᾽ ἀθήνῃ,393,3,3.393,3376.013163282067,5.557434583683018,7.259783587579208,9524.551943592201,10917.368543496474
1271,εὔχετ᾽ ἀποσπένδων κούρῃ διὸς αἰγιόχοιο,394,3,3.394,998.0849099577912,6.16751516554435,7.82306181848417,11963.02870227559,12578.123181679957
1272,αὐτὰρ ἐπεὶ σπεῖσάν τ᾽ ἔπιον θ᾽ ὅσον ἤθελε θυμός,395,3,3.395,841.8856824940718,4.400206792180459,7.034473778899228,3460.8033860529035,3976.9311492258166
1273,οἱ μὲν κακκείοντες ἔβαν οἶκόνδε ἕκαστος,396,3,3.396,453.754948443599,3.8491137831070192,6.491062151649789,16546.63460906167,16933.008877229648
1274,τὸν δ᾽ αὐτοῦ κοίμησε γερήνιος ἱππότα νέστωρ,397,3,3.397,12899.792757421856,4.450979117553882,7.149495584130481,121.35603705670894,775.4306679288213
1275,τηλέμαχον φίλον υἱὸν ὀδυσσῆος θείοιο,398,3,3.398,877.0982167043221,5.869022176988353,6.617343264178255,5775.47103394846,6319.016802488936
1276,τρητοῖς ἐν λεχέεσσιν ὑπ᾽ αἰθούσῃ ἐριδούπῳ,399,3,3.399,591.2373750477218,3.9832567342053977,7.660354387845293,6684.011634398233,7149.3047039559315
1277,πὰρ᾽ δ᾽ ἄρ᾽ ἐυμμελίην πεισίστρατον ὄρχαμον ἀνδρῶν,400,3,3.4,44464.82234618446,4.848662085219992,7.675249472953439,289848.616687372,290536.62272851093
1278,ὅς οἱ ἔτ᾽ ἠίθεος παίδων ἦν ἐν μεγάροισιν,401,3,3.401,2675.2147861082176,3.9527322759947516,6.41257774440157,42546.56489844373,43507.2460077562
1279,αὐτὸς δ᾽ αὖτε καθεῦδε μυχῷ δόμου ὑψηλοῖο,402,3,3.402,673.9611347066609,5.62249817703008,7.51340206739014,4123.154136208259,4620.500394683172
1280,τῷ δ᾽ ἄλοχος δέσποινα λέχος πόρσυνε καὶ εὐνήν,403,3,3.403,2089.8882198348047,2.7433941439802574,7.246008020716881,503144.04514056485,504317.95534102793
1281,ἦμος δ᾽ ἠριγένεια φάνη ῥοδοδάκτυλος ἠώς,404,3,3.404,59.74698881969308,6.9051141086751295,7.134226187393795,417.37369052019244,475.66463189832433
1282,ὤρνυτ᾽ ἄρ᾽ ἐξ εὐνῆφι γερήνιος ἱππότα νέστωρ,405,3,3.405,4750.566204082116,4.848662085219992,7.362792132372731,2316.507865749722,2603.4187327196223
1283,ἐκ δ᾽ ἐλθὼν κατ᾽ ἄρ᾽ ἕζετ᾽ ἐπὶ ξεστοῖσι λίθοισιν,406,3,3.406,913.0989999677172,4.450979117553882,6.756921101770134,1048.24812015291,1771.7720274240085
1284,οἵ οἱ ἔσαν προπάροιθε θυράων ὑψηλάων,407,3,3.407,2278.0647061297723,3.9527322759947516,6.878852213318151,4324.610070115505,5405.551581950926
1285,λευκοί ἀποστίλβοντες ἀλείφατος οἷς ἔπι μὲν πρὶν,408,3,3.408,364046.23509540147,3.8491137831070192,7.801886754677976,76238.76542606001,78112.1663400244
1286,νηλεὺς ἵζεσκεν θεόφιν μήστωρ ἀτάλαντος,409,3,3.409,2928509.8826586367,9.01532730902172,9.326565988604777,-233.61158733818957,2064.9547456204
1287,ἀλλ᾽ ὁ μὲν ἤδη κηρὶ δαμεὶς ἄϊδόσδε βεβήκει,410,3,3.41,687.7502243215513,3.8491137831070192,6.905894091101199,523085.5227865298,523478.1391487198
1288,νέστωρ αὖ τότ᾽ ἐφῖζε γερήνιος οὖρος ἀχαιῶν,411,3,3.411,21718.410201625375,5.8583268878716055,7.374742756385514,19484.629372544656,20323.810196084218
1289,σκῆπτρον ἔχων περὶ δ᾽ υἷες ἀολλέες ἠγερέθοντο,412,3,3.412,1616.711421523559,5.597600625408353,7.4497534967295165,456.50209909057344,1005.0313569075863
1290,ἐκ θαλάμων ἐλθόντες ἐχέφρων τε στρατίος τε,413,3,3.413,9701.797186263228,3.6025658080828133,6.681794530160837,7348.769928039061,8638.168247188061
1291,περσεύς τ᾽ ἄρητός τε καὶ ἀντίθεος θρασυμήδης,414,3,3.414,156066.31391165755,2.7433941439802574,7.2989272582116405,4285.774858118956,5266.507780116034
1292,τοῖσι δ᾽ ἔπειθ᾽ ἕκτος πεισίστρατος ἤλυθεν ἥρως,415,3,3.415,9627.186221896978,6.258486943750077,7.82000917449725,35207.46217307793,36488.53625600566
1293,πὰρ δ᾽ ἄρα τηλέμαχον θεοείκελον εἷσαν ἄγοντες,416,3,3.416,1007.563701941599,4.829467637963845,7.562587142345902,9870.396305844055,10578.810972690793
1294,τοῖσι δὲ μύθων ἦρχε γερήνιος ἱππότα νέστωρ,417,3,3.417,3125.260640152026,3.369880411378481,6.734362647388823,21.054201289176092,219.37109093436968
1295,καρπαλίμως μοι τέκνα φίλα κρηήνατ᾽ ἐέλδωρ,418,3,3.418,6123.472374023933,4.347182323872239,7.50320362116216,67050.51891829913,68504.53935459915
1296,ὄφρ᾽ ἦ τοι πρώτιστα θεῶν ἱλάσσομ᾽ ἀθήνην,419,3,3.419,38605.08689130748,4.308051900096474,7.136992915490281,15368.905404110174,17193.09640929051
1297,ἥ μοι ἐναργὴς ἦλθε θεοῦ ἐς δαῖτα θάλειαν,420,3,3.42,214235.51806631783,4.347182323872239,7.1512518837326,178686.49725100124,181737.97580634165
1298,ἀλλ᾽ ἄγ᾽ ὁ μὲν πεδίονδ᾽ ἐπὶ βοῦν ἴτω ὄφρα τάχιστα,421,3,3.421,10748.064744095263,3.8491137831070192,6.725425178820595,60394.21226171935,60891.05837048549
1299,ἔλθῃσιν ἐλάσῃ δὲ βοῶν ἐπιβουκόλος ἀνήρ,422,3,3.422,2333.8370960122984,3.369880411378481,7.353799715533355,56920.94839190825,58211.83176409055
1300,εἷς δ᾽ ἐπὶ τηλεμάχου μεγαθύμου νῆα μέλαιναν,423,3,3.423,2106.9393948185257,4.450979117553882,7.061054005556069,4240.554464511693,4633.353506355951
1301,πάντας ἰὼν ἑτάρους ἀγέτω λιπέτω δὲ δύ᾽ οἴους,424,3,3.424,86097.15382166335,3.369880411378481,7.558976689040208,169766.06532861263,170943.50407165915
1302,εἷς δ᾽ αὖ χρυσοχόον λαέρκεα δεῦρο κελέσθω,425,3,3.425,599167.87690826,5.8583268878716055,8.5144188885179,188594.5327319452,190539.63714696743
1303,ἐλθεῖν ὄφρα βοὸς χρυσὸν κέρασιν περιχεύῃ,426,3,3.426,30739.16664510103,5.757230771000237,8.002500458111056,22921.012030438807,24332.122731930758
1304,οἱ δ᾽ ἄλλοι μένετ᾽ αὐτοῦ ἀολλέες εἴπατε δ᾽ εἴσω,427,3,3.427,15419.906225463861,3.9527322759947516,7.247659063279235,20283.737519170892,22154.29898688888
1305,δμῳῇσιν κατὰ δώματ᾽ ἀγακλυτὰ δαῖτα πένεσθαι,428,3,3.428,667.2205714269685,4.892233333513632,7.377970920699692,1450.5111598234116,1996.8549348400572
1306,ἕδρας τε ξύλα τ᾽ ἀμφὶ καὶ ἀγλαὸν οἰσέμεν ὕδωρ,429,3,3.429,7406.117281895459,2.7433941439802574,6.790111760373371,3631.9071184390364,5610.721420043417
1307,ὣς ἔφαθ᾽  οἱ δ᾽ ἄρα πάντες ἐποίπνυον ἦλθε μὲν ἂρ βοῦς,430,3,3.43,10783.406416716021,3.8491137831070192,6.053613683096151,7686.6479959947765,8195.303547875277
1308,ἐκ πεδίου ἦλθον δὲ θοῆς παρὰ νηὸς ἐίσης,431,3,3.431,53292.29941686301,3.369880411378481,6.862907186437315,24433.28246770212,26173.917624161968
1309,τηλεμάχου ἕταροι μεγαλήτορος ἦλθε δὲ χαλκεὺς,432,3,3.432,923.5349645022267,3.369880411378481,7.146342197504915,3230.42934206844,3652.846606250013
1310,ὅπλ᾽ ἐν χερσὶν ἔχων χαλκήια πείρατα τέχνης,433,3,3.433,12045.736881448354,3.9832567342053977,7.903906984720976,66506.74130113157,67964.22820445425
1311,ἄκμονά τε σφῦραν τ᾽ ἐυποίητόν τε πυράγρην,434,3,3.434,9678018.933622066,3.6025658080828133,7.673171595748715,912893.0987623234,913947.2953260595
1312,οἷσίν τε χρυσὸν εἰργάξετο ἦλθε δ᾽ ἀθήνη,435,3,3.435,176470.60646826585,3.6025658080828133,7.111942810471113,143624.91367433098,144949.26391180017
1313,ἱρῶν ἀντιόωσα γέρων δ᾽ ἱππηλάτα νέστωρ,436,3,3.436,444118.8707268067,6.967634465656463,8.456510401332917,379.20839349341895,2246.296082070766
1314,χρυσὸν ἔδωχ᾽ ὁ δ᾽ ἔπειτα βοὸς κέρασιν περίχευεν,437,3,3.437,37339.783140327025,5.301755242317411,8.194827522069602,99743.17731165765,101140.3651541947
1315,ἀσκήσας ἵν᾽ ἄγαλμα θεὰ κεχάροιτο ἰδοῦσα,438,3,3.438,19669.790746006274,6.967634465656463,8.36539109736227,250523.538042896,253016.53120752706
1316,βοῦν δ᾽ ἀγέτην κεράων στρατίος καὶ δῖος ἐχέφρων,439,3,3.439,58051.2193003327,2.7433941439802574,7.5748320825865205,15628.575076199924,17792.023571567657
1317,χέρνιβα δέ σφ᾽ ἄρητος ἐν ἀνθεμόεντι λέβητι,440,3,3.44,30838.840393163693,3.9832567342053977,7.553978060688435,85418.06437567594,87499.33807419779
1318,ἤλυθεν ἐκ θαλάμοιο φέρων ἑτέρῃ δ᾽ ἔχεν οὐλὰς,441,3,3.441,28147.446613362285,4.9944498986814905,7.740162710624767,12853.588145786835,15262.639076969985
1319,ἐν κανέῳ πέλεκυν δὲ μενεπτόλεμος θρασυμήδης,442,3,3.442,874267.4611575222,3.369880411378481,7.399212605780414,12624.19410862784,13619.85764086545
1320,ὀξὺν ἔχων ἐν χειρὶ παρίστατο βοῦν ἐπικόψων,443,3,3.443,28833.21966601119,3.9832567342053977,7.60230502748095,35601.21240759056,36765.26857913479
1321,περσεὺς δ᾽ ἀμνίον εἶχε γέρων δ᾽ ἱππηλάτα νέστωρ,444,3,3.444,1925811.3345089261,6.967634465656463,8.684801588650439,17696.97562848601,19508.10998786541
1322,χέρνιβά τ᾽ οὐλοχύτας τε κατήρχετο πολλὰ δ᾽ ἀθήνῃ,445,3,3.445,17468.839223887007,3.6025658080828133,7.615218876183075,24888.37594111067,25776.656228607422
1323,εὔχετ᾽ ἀπαρχόμενος  κεφαλῆς τρίχας ἐν πυρὶ βάλλων,446,3,3.446,1331.492896509508,3.9832567342053977,7.853921948013354,23268.7079163279,23994.926932146318
1324,αὐτὰρ ἐπεί ῥ᾽ εὔξαντο καὶ οὐλοχύτας προβάλοντο,447,3,3.447,1794.3415417874478,2.7433941439802574,6.899607752747262,-120.11908957635728,566.0406783129733
1325,αὐτίκα νέστορος υἱὸς ὑπέρθυμος θρασυμήδης,448,3,3.448,26727.541735082796,6.509801372030982,7.9828707402806405,-101.13333874222536,493.32354485111426
1326,ἤλασεν ἄγχι στάς πέλεκυς δ᾽ ἀπέκοψε τένοντας,449,3,3.449,907635.9799109688,7.034325840155136,9.262783048010576,67231.59138061052,68833.15431665229
1327,αὐχενίους  λῦσεν δὲ βοὸς μένος αἱ δ᾽ ὀλόλυξαν,450,3,3.45,159649.58156291457,3.369880411378481,7.571180342247558,1260507.5109503316,1262051.0245049368
1328,θυγατέρες τε νυοί τε καὶ αἰδοίη παράκοιτις,451,3,3.451,9894.553423531288,2.7433941439802574,6.524129772751739,4389.81158949654,5290.624177165739
1329,νέστορος εὐρυδίκη πρέσβα κλυμένοιο θυγατρῶν,452,3,3.452,377808.91463886545,7.9167150203536085,9.350122595736053,28141.164244351665,28889.719307053863
1330,οἱ μὲν ἔπειτ᾽ ἀνελόντες ἀπὸ χθονὸς εὐρυοδείης,453,3,3.453,767.3754383625303,3.8491137831070192,6.765960029589954,686.2388619425204,1255.49096144091
1331,ἔσχον ἀτὰρ σφάξεν πεισίστρατος ὄρχαμος ἀνδρῶν,454,3,3.454,16019.03600650087,5.459979247532305,7.795781532785328,235913.88763241397,236863.77947052938
1332,τῆς δ᾽ ἐπεὶ ἐκ μέλαν αἷμα ῥύη  λίπε δ᾽ ὀστέα θυμός,455,3,3.455,42152.651074588284,4.649049031315976,7.301206591203079,18736.046356659277,19356.82693669819
1333,αἶψ᾽ ἄρα μιν διέχευαν ἄφαρ δ᾽ ἐκ μηρία τάμνον,456,3,3.456,37212.025435296244,4.671521887168035,7.072532199336139,12944.654776801317,14676.715417820153
1334,πάντα κατὰ μοῖραν κατά τε κνίσῃ ἐκάλυψαν,457,3,3.457,1030.7669201502397,3.6025658080828133,6.8940878048506615,305.466981532521,913.0764223244838
1335,δίπτυχα ποιήσαντες ἐπ᾽ αὐτῶν δ᾽ ὠμοθέτησαν,458,3,3.458,622.784077523277,5.24833007564383,8.102891490496503,76.67392178668149,512.6125486521357
1336,καῖε δ᾽ ἐπὶ σχίζῃς ὁ γέρων ἐπὶ δ᾽ αἴθοπα οἶνον,459,3,3.459,3746.7978426260115,4.450979117553882,7.068633682434771,-42.70270639552558,321.59538550436673
1337,λεῖβε νέοι δὲ παρ᾽ αὐτὸν ἔχον πεμπώβολα χερσίν,460,3,3.46,353770.6499427346,3.369880411378481,7.42959308092478,-102.88316112387156,1085.637138805411
1338,αὐτὰρ ἐπεὶ κατὰ μῆρ᾽ ἐκάη καὶ σπλάγχνα πάσαντο,461,3,3.461,966.8877539994263,2.7433941439802574,6.565381123220373,4233.0401913303995,4831.050378264883
1339,μίστυλλόν τ᾽ ἄρα τἆλλα καὶ ἀμφ᾽ ὀβελοῖσιν ἔπειραν,462,3,3.462,384.7116757342584,2.7433941439802574,7.073623390091369,-97.10948256634342,223.44792144705897
1340,ὤπτων δ᾽ ἀκροπόρους ὀβελοὺς ἐν χερσὶν ἔχοντες,463,3,3.463,11169.155163376035,3.9832567342053977,7.80074967818715,2406.435166587623,3916.174692117553
1341,τόφρα δὲ τηλέμαχον λοῦσεν καλὴ πολυκάστη,464,3,3.464,13846.499582773498,3.369880411378481,7.48186148249961,170169.9441200065,172185.59510274552
1342,νέστορος ὁπλοτάτη θυγάτηρ νηληϊάδαο,465,3,3.465,16375.89840488773,7.10578480413728,8.508495923886514,10227.9235696507,10778.986848067545
1343,αὐτὰρ ἐπεὶ λοῦσέν τε καὶ ἔχρισεν λίπ᾽ ἐλαίῳ,466,3,3.466,423.2383027122115,2.7433941439802574,6.174103978366835,63872.093473462024,64206.87776761594
1344,ἀμφὶ δέ μιν φᾶρος καλὸν βάλεν ἠδὲ χιτῶνα,467,3,3.467,698.0412602628564,4.089886860988695,6.165577177661184,1071.7331597324705,1629.5612386146659
1345,ἔκ ῥ᾽ ἀσαμίνθου βῆ δέμας ἀθανάτοισιν ὁμοῖος,468,3,3.468,611.2799786862404,6.412637623577335,7.534376551334208,16291.192624962347,16697.39446331057
1346,πὰρ δ᾽ ὅ γε νέστορ᾽ ἰὼν κατ᾽ ἄρ᾽ ἕζετο ποιμένα λαῶν,469,3,3.469,4451.038152182587,4.71464631380179,6.810213833139191,-160.03067934641615,808.9790596863995
1347,οἱ δ᾽ ἐπεὶ ὤπτησαν κρέ᾽ ὑπέρτερα καὶ ἐρύσαντο,470,3,3.47,2314.917743136437,2.7433941439802574,6.708599654964205,84167.0722727723,85070.41643235789
1348,δαίνυνθ᾽ ἑζόμενοι ἐπὶ δ᾽ ἀνέρες ἐσθλοὶ ὄροντο,471,3,3.471,3336.0921818476377,4.450979117553882,7.940743318825206,17112.11484232689,18733.10077685267
1349,οἶνον οἰνοχοεῦντες ἐνὶ χρυσέοις δεπάεσσιν,472,3,3.472,51410.14918635144,4.661828757962375,7.793163802960298,26533.337149858547,27890.1313527671
1350,αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο,473,3,3.473,217.13814894539792,2.7433941439802574,5.921626950149516,193.66080879088705,393.8876239246994
1351,τοῖσι δὲ μύθων ἦρχε γερήνιος ἱππότα νέστωρ,474,3,3.474,3125.260640152026,3.369880411378481,6.734362647388823,21.054201289176092,219.37109093436968
1352,παῖδες ἐμοί  ἄγε τηλεμάχῳ καλλίτριχας ἵππους,475,3,3.475,3622.785027855155,5.869022176988353,7.386559160969326,9178.60512055859,9604.959951328541
1353,ζεύξαθ᾽ ὑφ᾽ ἅρματ᾽ ἄγοντες ἵνα πρήσσῃσιν ὁδοῖο,476,3,3.476,11850.457477334177,6.138941793100294,8.439864120577669,22699.608319699826,23945.063478189895
1354,ὣς ἔφαθ᾽ οἱ δ᾽ ἄρα τοῦ μάλα μὲν κλύον ἠδ᾽ ἐπίθοντο,477,3,3.477,325.5805095217289,3.8491137831070192,5.69598185728921,288.404672815608,586.4708289165221
1355,καρπαλίμως δ᾽ ἔζευξαν ὑφ᾽ ἅρμασιν ὠκέας ἵππους,478,3,3.478,15426.90865033769,7.357099232418186,8.5969972611317,2697.1173933297764,3208.2202954512177
1356,ἐν δὲ γυνὴ ταμίη σῖτον καὶ οἶνον ἔθηκεν,479,3,3.479,1948.488453627407,2.7433941439802574,5.7948341819804075,4394.902712815619,5214.516497730037
1357,ὄψα τε  οἷα ἔδουσι διοτρεφέες βασιλῆες,480,3,3.48,23572.84146460488,3.6025658080828133,8.040494264402748,37841.419717911194,38794.797356130395
1358,ἂν δ᾽ ἄρα τηλέμαχος περικαλλέα βήσετο δίφρον,481,3,3.481,1982.3584128211435,4.829467637963845,6.858693406155962,4650.400730705292,5030.748387206122
1359,πὰρ δ᾽ ἄρα νεστορίδης πεισίστρατος ὄρχαμος ἀνδρῶν,482,3,3.482,1073.1919307836472,4.829467637963845,6.913950425994131,13413.728668336464,13825.369339730487
1360,ἐς δίφρον τ᾽ ἀνέβαινε καὶ ἡνία λάζετο χερσί,483,3,3.483,7796.376391308642,2.7433941439802574,7.337526470184952,1167.2394513479521,2928.966385917907
